movie_id,title,release_date,unknown,Action,Adventure,Animation,Children's,Comedy,Crime,Documentary,Drama,Fantasy,Film-Noir,Horror,Musical,Mystery,Romance,Sci-Fi,Thriller,War,Western,ratings_average,ratings_count,price,buy_probability
392,"Man Without a Face, The (1993)",0.07560419191559135,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.6360294117647058,68,3.0,0.7
393,Mrs. Doubtfire (1993),0.07560419191559135,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6028645833333334,192,4.0,0.6
394,Radioland Murders (1994),0.06259356954444999,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0.5833333333333334,12,4.0,0.6
395,Robin Hood: Men in Tights (1993),0.07560419191559135,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3973214285714286,56,6.0,0.3999999999999999
396,Serial Mom (1994),0.06259356954444999,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0.4537037037037037,54,5.0,0.5
397,Striking Distance (1993),0.07560419191559135,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.39583333333333337,12,6.0,0.3999999999999999
398,Super Mario Bros. (1993),0.07560419191559135,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.2692307692307693,26,7.0,0.29999999999999993
399,"Three Musketeers, The (1993)",0.07560419191559135,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5758426966292135,89,4.0,0.6
400,"Little Rascals, The (1994)",0.06259356954444999,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4305555555555556,18,5.0,0.5
401,"Brady Bunch Movie, The (1995)",0.04958294717330862,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.45065789473684215,76,5.0,0.5
402,Ghost (1990),0.11467170456975832,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0.6161764705882353,170,3.0,0.7
403,Batman (1989),0.1276823269408997,0,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0.6069651741293532,201,3.0,0.7
404,Pinocchio (1940),0.7656662151564839,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6683168316831684,101,1.0,0.9
405,Mission: Impossible (1996),0.03151065801668211,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.5784883720930233,344,4.0,0.6
406,Thinner (1996),0.025949953660797033,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0.3622448979591837,49,6.0,0.3999999999999999
407,Spy Hard (1996),0.03143936693519641,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.37790697674418605,43,6.0,0.3999999999999999
408,"Close Shave, A (1995)",0.03236615099451059,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0.8727678571428572,112,1.0,0.9
409,Jack (1996),0.028765951379482426,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0.5357142857142857,70,5.0,0.5
410,Kingpin (1996),0.029692735438796608,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5324074074074074,162,5.0,0.5
411,"Nutty Professor, The (1996)",0.030191773009196548,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0.4785276073619632,163,5.0,0.5
412,"Very Brady Sequel, A (1996)",0.028195622727596778,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.34946236559139787,93,6.0,0.3999999999999999
413,Tales from the Crypt Presents: Bordello of Blood (1996),0.029443216653596636,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.40909090909090906,55,6.0,0.3999999999999999
414,My Favorite Year (1982),0.21882797462037498,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6330645161290323,62,3.0,0.7
415,"Apple Dumpling Gang, The (1975)",0.3099736222998503,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0.45999999999999996,25,4.0,0.6
416,Old Yeller (1957),0.5443074071433663,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.62109375,64,2.0,0.8
417,"Parent Trap, The (1961)",0.492229272118058,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.523972602739726,73,2.0,0.8
418,Cinderella (1950),0.6354530548228416,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.6453488372093024,129,1.0,0.9
419,Mary Poppins (1964),0.4531974050046339,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0.6811797752808989,178,2.0,0.8
420,Alice in Wonderland (1951),0.6224424324517003,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.6666666666666666,81,1.0,0.9
421,William Shakespeare's Romeo and Juliet (1996),0.025949953660797033,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0.6485849056603774,106,3.0,0.7
422,Aladdin and the King of Thieves (1996),0.036572324802167246,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.46153846153846156,26,5.0,0.5
423,E.T. the Extra-Terrestrial (1982),0.21882797462037498,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0.7083333333333334,300,2.0,0.8
424,Children of the Corn: The Gathering (1996),0.036572324802167246,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.07894736842105265,19,9.0,0.09999999999999998
425,Bob Roberts (1992),0.08865045982747559,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6852941176470588,85,3.0,0.7
426,"Transformers: The Movie, The (1986)",0.16674983959506665,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0.4609375,32,4.0,0.6
427,To Kill a Mockingbird (1962),0.47921864974691664,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.8230593607305936,219,1.0,0.9
428,Harold and Maude (1971),0.3620517573251586,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7045454545454546,121,2.0,0.8
429,"Day the Earth Stood Still, The (1951)",0.6224424324517003,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0.7345360824742269,97,1.0,0.9
430,Duck Soup (1933),0.8567762172952164,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0.75,93,0.0,1.0
431,Highlander (1986),0.16674983959506665,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6339869281045751,153,3.0,0.7
432,Fantasia (1940),0.7656662151564839,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.6925287356321839,174,1.0,0.9
433,Heathers (1989),0.1276823269408997,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.672514619883041,171,3.0,0.7
434,Forbidden Planet (1956),0.5573536750552506,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.7089552238805971,67,1.0,0.9
435,Butch Cassidy and the Sundance Kid (1969),0.3880730020674414,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0.7372685185185185,216,2.0,0.8
436,"American Werewolf in London, An (1981)",0.23183859699151635,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.6338383838383839,99,3.0,0.7
437,Amityville 1992: It's About Time (1992),0.08865045982747559,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.0,5,9.0,0.09999999999999998
438,Amityville 3-D (1983),0.20581735224923361,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.04166666666666674,6,8.0,0.19999999999999996
439,Amityville: A New Generation (1993),0.07560419191559135,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.0,5,9.0,0.09999999999999998
440,Amityville II: The Possession (1982),0.21882797462037498,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.1607142857142857,14,7.0,0.29999999999999993
441,"Amityville Horror, The (1979)",0.257895487274542,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.3915094339622641,53,5.0,0.5
442,"Amityville Curse, The (1990)",0.11467170456975832,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.0625,4,8.0,0.19999999999999996
443,"Birds, The (1963)",0.46620802737577527,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.7021604938271605,162,2.0,0.8
444,"Blob, The (1958)",0.531296784772225,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0.42934782608695654,46,3.0,0.7
445,"Body Snatcher, The (1945)",0.7005418122192913,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.625,22,1.0,0.9
446,Burnt Offerings (1976),0.2969629999287089,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.36111111111111116,9,4.0,0.6
447,Carrie (1976),0.2969629999287089,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.6260330578512396,121,3.0,0.7
448,"Omen, The (1976)",0.2969629999287089,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.5970588235294118,85,3.0,0.7
449,Star Trek: The Motion Picture (1979),0.257895487274542,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.5085470085470085,117,4.0,0.6
450,Star Trek V: The Final Frontier (1989),0.1276823269408997,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.3492063492063492,63,6.0,0.3999999999999999
451,Grease (1978),0.27090610964568335,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0.586764705882353,170,3.0,0.7
452,Jaws 2 (1978),0.27090610964568335,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.41666666666666663,66,4.0,0.6
453,Jaws 3-D (1983),0.20581735224923361,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.234375,16,6.0,0.3999999999999999
454,Bastard Out of Carolina (1996),0.024132031082911527,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.46875,16,5.0,0.5
455,Jackie Chan's First Strike (1996),0.023205247023597348,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5637931034482758,145,4.0,0.6
456,Beverly Hills Ninja (1997),0.022955728238397376,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.328125,48,7.0,0.29999999999999993
457,Free Willy 3: The Rescue (1997),0.015719683467598205,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.18518518518518512,27,8.0,0.19999999999999996
458,Nixon (1995),0.04958294717330862,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.5305555555555556,90,4.0,0.6
459,"Cry, the Beloved Country (1995)",0.04958294717330862,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.6875,24,3.0,0.7
460,"Crossing Guard, The (1995)",0.04958294717330862,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.5,28,5.0,0.5
461,Smoke (1995),0.04958294717330862,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.6554054054054054,74,3.0,0.7
462,Like Water For Chocolate (Como agua para chocolate) (1992),0.08865045982747559,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0.7010135135135135,148,3.0,0.7
463,"Secret of Roan Inish, The (1994)",0.06259356954444999,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7147887323943662,71,3.0,0.7
464,Vanya on 42nd Street (1994),0.06259356954444999,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.6481481481481481,27,3.0,0.7
465,"Jungle Book, The (1994)",0.06259356954444999,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.6411764705882353,85,3.0,0.7
466,Red Rock West (1992),0.08865045982747559,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.6490384615384616,52,3.0,0.7
467,"Bronx Tale, A (1993)",0.07560419191559135,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.6979166666666666,48,3.0,0.7
468,Rudy (1993),0.07560419191559135,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.578125,64,4.0,0.6
469,Short Cuts (1993),0.07560419191559135,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.6940298507462687,67,3.0,0.7
470,Tombstone (1993),0.07560419191559135,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.6666666666666666,108,3.0,0.7
471,Courage Under Fire (1996),0.03418407357239609,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0.6527149321266968,221,3.0,0.7
472,Dragonheart (1996),0.031189848149996435,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.5205696202531646,158,5.0,0.5
473,James and the Giant Peach (1996),0.03293647964639623,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.5317460317460317,126,5.0,0.5
474,Dr. Strangelove or: How I Learned to Stop Worrying and Love the Bomb (1963),0.46620802737577527,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0.8131443298969072,194,1.0,0.9
475,Trainspotting (1996),0.029443216653596636,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.721,250,3.0,0.7
476,"First Wives Club, The (1996)",0.02741142083125401,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5046875,160,5.0,0.5
477,Matilda (1996),0.028944179083196693,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5526315789473685,95,4.0,0.6
478,"Philadelphia Story, The (1940)",0.7656662151564839,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0.7788461538461537,104,1.0,0.9
479,Vertigo (1958),0.531296784772225,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0.8128491620111731,179,1.0,0.9
480,North by Northwest (1959),0.5182861624010836,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0.8212290502793296,179,1.0,0.9
481,"Apartment, The (1960)",0.5052755400299422,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0.7341269841269841,63,1.0,0.9
482,Some Like It Hot (1959),0.5182861624010836,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0.74609375,128,1.0,0.9
483,Casablanca (1942),0.7396093248734583,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0.8641975308641976,243,0.0,1.0
484,"Maltese Falcon, The (1941)",0.7526199472445997,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0.8025362318840579,138,0.0,1.0
485,My Fair Lady (1964),0.4531974050046339,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0.704,125,2.0,0.8
486,Sabrina (1954),0.5833749197975333,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0.69921875,64,1.0,0.9
487,Roman Holiday (1953),0.5963855421686747,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0.775735294117647,68,1.0,0.9
488,Sunset Blvd. (1950),0.6354530548228416,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.8,65,1.0,0.9
489,Notorious (1946),0.68753118984815,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0.7788461538461537,52,1.0,0.9
490,To Catch a Thief (1955),0.5703642974263919,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0.7549999999999999,50,1.0,0.9
491,"Adventures of Robin Hood, The (1938)",0.7916874598987667,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6977611940298507,67,1.0,0.9
492,East of Eden (1955),0.5703642974263919,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.7161016949152542,59,1.0,0.9
493,"Thin Man, The (1934)",0.843765594924075,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.7875000000000001,60,0.0,1.0
494,His Girl Friday (1940),0.7656662151564839,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.75,56,1.0,0.9
495,Around the World in 80 Days (1956),0.5573536750552506,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6652542372881356,59,1.0,0.9
496,It's a Wonderful Life (1946),0.68753118984815,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.7803030303030303,231,1.0,0.9
497,Bringing Up Baby (1938),0.7916874598987667,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7095588235294118,68,1.0,0.9
498,"African Queen, The (1951)",0.6224424324517003,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0.7960526315789473,152,1.0,0.9
499,Cat on a Hot Tin Roof (1958),0.531296784772225,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.7379032258064516,62,1.0,0.9
500,Fly Away Home (1996),0.027447066371996863,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7258064516129032,31,3.0,0.7
501,Dumbo (1941),0.7526199472445997,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.6239837398373984,123,1.0,0.9
502,Bananas (1971),0.3620517573251586,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0.6754385964912281,57,2.0,0.8
503,"Candidate, The (1972)",0.34904113495401723,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.6602564102564102,39,2.0,0.8
504,Bonnie and Clyde (1967),0.41412989235046693,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0.7049180327868853,122,2.0,0.8
505,Dial M for Murder (1954),0.5833749197975333,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0.75,68,1.0,0.9
506,Rebel Without a Cause (1955),0.5703642974263919,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.7138888888888889,90,1.0,0.9
507,"Streetcar Named Desire, A (1951)",0.6224424324517003,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.7040816326530612,98,1.0,0.9
508,"People vs. Larry Flynt, The (1996)",0.02370428459399729,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.6488372093023256,215,3.0,0.7
509,My Left Foot (1989),0.1276823269408997,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.7128099173553719,121,3.0,0.7
510,"Magnificent Seven, The (1954)",0.5833749197975333,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0.7355371900826446,121,1.0,0.9
511,Lawrence of Arabia (1962),0.47921864974691664,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.8078034682080926,173,1.0,0.9
512,Wings of Desire (1987),0.15373921722392528,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0.75,57,2.0,0.8
513,"Third Man, The (1949)",0.648463677193983,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0.8333333333333333,72,1.0,0.9
514,Annie Hall (1977),0.2839167320168247,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0.7277777777777777,180,2.0,0.8
515,"Boot, Das (1981)",0.02021102160119769,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0.8009950248756219,201,2.0,0.8
516,Local Hero (1983),0.20581735224923361,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7420634920634921,63,2.0,0.8
517,Manhattan (1979),0.257895487274542,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0.6923076923076923,91,2.0,0.8
518,Miller's Crossing (1990),0.11467170456975832,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.6629213483146067,89,3.0,0.7
519,"Treasure of the Sierra Madre, The (1948)",0.6615099451058672,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7749999999999999,80,1.0,0.9
520,"Great Escape, The (1963)",0.46620802737577527,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.7762096774193548,124,1.0,0.9
521,"Deer Hunter, The (1978)",0.27090610964568335,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0.7083333333333334,120,2.0,0.8
522,Down by Law (1986),0.16674983959506665,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0.6928571428571428,35,3.0,0.7
523,Cool Hand Luke (1967),0.41412989235046693,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0.7484756097560976,164,1.0,0.9
524,"Great Dictator, The (1940)",0.7656662151564839,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7554347826086956,46,1.0,0.9
525,"Big Sleep, The (1946)",0.68753118984815,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0.7568493150684932,73,1.0,0.9
526,Ben-Hur (1959),0.5182861624010836,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.7076612903225806,124,1.0,0.9
527,Gandhi (1982),0.21882797462037498,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.7551282051282051,195,2.0,0.8
528,"Killing Fields, The (1984)",0.19280672987809225,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0.7830578512396693,121,2.0,0.8
529,My Life as a Dog (Mitt liv som hund) (1985),0.17976046196620804,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.7446236559139785,93,2.0,0.8
530,"Man Who Would Be King, The (1975)",0.3099736222998503,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7562500000000001,80,2.0,0.8
531,Shine (1996),0.02495187851999715,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0.7306201550387597,129,3.0,0.7
532,Kama Sutra: A Tale of Love (1996),0.021209096741997575,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.5795454545454546,22,4.0,0.6
533,"Daytrippers, The (1996)",0.020710059171597635,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.6666666666666666,15,3.0,0.7
534,Traveller (1997),0.019711984030797748,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.5769230769230769,13,4.0,0.6
535,Addicted to Love (1997),0.01846439010479789,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0.5416666666666666,54,4.0,0.6
536,Ponette (1996),0.01846439010479789,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.575,10,4.0,0.6
537,My Own Private Idaho (1991),0.10166108219861696,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.6583333333333333,30,3.0,0.7
538,Anastasia (1997),0.023526056890283024,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.6060606060606061,66,4.0,0.6
539,Mouse Hunt (1997),0.023526056890283024,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.36931818181818177,44,6.0,0.3999999999999999
540,Money Train (1995),0.04958294717330862,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.37790697674418605,43,6.0,0.3999999999999999
541,Mortal Kombat (1995),0.04958294717330862,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4693877551020408,49,5.0,0.5
542,Pocahontas (1995),0.04958294717330862,0,0,0,1,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0.38235294117647056,51,6.0,0.3999999999999999
543,"Misérables, Les (1995)",0.04958294717330862,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0.6547619047619048,21,3.0,0.7
544,Things to Do in Denver when You're Dead (1995),0.03543166749839595,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0.5387323943661971,71,4.0,0.6
545,Vampire in Brooklyn (1995),0.04958294717330862,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0.20833333333333326,12,8.0,0.19999999999999996
546,Broken Arrow (1996),0.03518214871319598,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.5078740157480315,254,5.0,0.5
547,"Young Poisoner's Handbook, The (1995)",0.034683111142796035,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.5853658536585366,41,4.0,0.6
548,"NeverEnding Story III, The (1994)",0.03543166749839595,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.29166666666666663,12,7.0,0.29999999999999993
549,Rob Roy (1995),0.04958294717330862,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0.6413043478260869,92,3.0,0.7
550,Die Hard: With a Vengeance (1995),0.04958294717330862,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.5711920529801324,151,4.0,0.6
551,Lord of Illusions (1995),0.04958294717330862,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.35416666666666663,24,6.0,0.3999999999999999
552,Species (1995),0.04958294717330862,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.4666666666666667,45,5.0,0.5
553,"Walk in the Clouds, A (1995)",0.04958294717330862,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0.5714285714285714,63,4.0,0.6
554,Waterworld (1995),0.04958294717330862,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4509803921568627,102,5.0,0.5
555,White Man's Burden (1995),0.04958294717330862,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.25,10,7.0,0.29999999999999993
556,Wild Bill (1995),0.04958294717330862,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.375,12,6.0,0.3999999999999999
557,Farinelli: il castrato (1994),0.06259356954444999,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0.5294117647058824,17,4.0,0.6
558,Heavenly Creatures (1994),0.06259356954444999,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0.6678571428571428,70,3.0,0.7
559,Interview with the Vampire (1994),0.06259356954444999,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0.5456204379562044,137,4.0,0.6
560,"Kid in King Arthur's Court, A (1995)",0.04958294717330862,0,0,1,0,1,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0.43181818181818177,22,5.0,0.5
561,Mary Shelley's Frankenstein (1994),0.06259356954444999,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0.5169491525423728,59,5.0,0.5
562,"Quick and the Dead, The (1995)",0.04958294717330862,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.5520833333333334,48,4.0,0.6
